Sample in Buffer,Sample in Window,TRIGGER,i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/probe0[47:0],i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tdata[511:0],i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tkeep[63:0],i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tuser,i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tvalid,i_app/design_1_i/hier_ilas/ila_cmac_rx/U0/net_slot_0_axis_tlast,Interface_(i3:s0)_(cmac_usplus_0_axis_rx)[2:0],T_Channel_(i3:s0)_(cmac_usplus_0_axis_rx)[2:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
674,2,0,000425aaa246,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
675,3,0,000425aaa247,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
676,4,0,000425aaa248,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
677,5,0,000425aaa249,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
678,6,0,000425aaa24a,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
679,7,0,000425aaa24b,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
680,8,0,000425aaa24c,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
681,9,0,000425aaa24d,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
682,10,0,000425aaa24e,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
683,11,0,000425aaa24f,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
684,12,0,000425aaa250,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
685,13,0,000425aaa251,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
686,14,0,000425aaa252,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
687,15,0,000425aaa253,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
688,0,1,000425ac24af,80fe0000000050380087d3e473ff0100000000000000000002ffc10003feff31530e00000000000080feff3a200000000060dd86c1000331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
689,1,0,000425ac24b0,00000000000007ead89bc1000331530c0101d3e473fefffb900200000000000080fe000000005038d89bc1000331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
690,2,0,000425ac24b1,00000000000000000000000000000000000000000000000000000000000007ead89bc1000331530c0101d3e473fefffb900200000000000080fe000000005038,0000000000000000,0,0,0,"_","_"
691,3,0,000425ac24b2,00000000000000000000000000000000000000000000000000000000000007ead89bc1000331530c0101d3e473fefffb900200000000000080fe000000005038,0000000000000000,0,0,0,"_","_"
692,4,0,000425ac24b3,00000000000000000000000000000000000000000000000000000000000007ead89bc1000331530c0101d3e473fefffb900200000000000080fe000000005038,0000000000000000,0,0,0,"_","_"
693,5,0,000425ac24b4,00000000000000000000000000000000000000000000000000000000000007ead89bc1000331530c0101d3e473fefffb900200000000000080fe000000005038,0000000000000000,0,0,0,"_","_"
694,6,0,000425ac24b5,00000000000000000000000000000000000000000000000000000000000007ead89bc1000331530c0101d3e473fefffb900200000000000080fe000000005038,0000000000000000,0,0,0,"_","_"
695,7,0,000425ac24b6,00000000000000000000000000000000000000000000000000000000000007ead89bc1000331530c0101d3e473fefffb900200000000000080fe000000005038,0000000000000000,0,0,0,"_","_"
696,8,0,000425ac24b7,00000000000000000000000000000000000000000000000000000000000007ead89bc1000331530c0101d3e473fefffb900200000000000080fe000000005038,0000000000000000,0,0,0,"_","_"
697,9,0,000425ac24b8,00000000000000000000000000000000000000000000000000000000000007ead89bc1000331530c0101d3e473fefffb900200000000000080fe000000005038,0000000000000000,0,0,0,"_","_"
698,10,0,000425ac24b9,00000000000000000000000000000000000000000000000000000000000007ead89bc1000331530c0101d3e473fefffb900200000000000080fe000000005038,0000000000000000,0,0,0,"_","_"
699,11,0,000425ac24ba,00000000000000000000000000000000000000000000000000000000000007ead89bc1000331530c0101d3e473fefffb900200000000000080fe000000005038,0000000000000000,0,0,0,"_","_"
700,12,0,000425ac24bb,00000000000000000000000000000000000000000000000000000000000007ead89bc1000331530c0101d3e473fefffb900200000000000080fe000000005038,0000000000000000,0,0,0,"_","_"
701,13,0,000425ac24bc,00000000000000000000000000000000000000000000000000000000000007ead89bc1000331530c0101d3e473fefffb900200000000000080fe000000005038,0000000000000000,0,0,0,"_","_"
702,14,0,000425ac24bd,00000000000000000000000000000000000000000000000000000000000007ead89bc1000331530c0101d3e473fefffb900200000000000080fe000000005038,0000000000000000,0,0,0,"_","_"
703,15,0,000425ac24be,00000000000000000000000000000000000000000000000000000000000007ead89bc1000331530c0101d3e473fefffb900200000000000080fe000000005038,0000000000000000,0,0,0,"_","_"
704,0,1,000447f75ce4,22e20100181f174d0080010000000000000000000000000002ffd3e473fefffb900200000000000080fe013a4000cf850a60dd86d3e473fb9000010000003333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
705,1,0,000447f75ce5,0000000000000000000000000000000031302f2e2d2c2b2a292827262524232221201f1e1d1c1b1a1918171615141312111000000000000e9951000000006933,0000000000000000,0,0,0,"_","_"
706,2,0,000447f75ce6,000000000000ea960fe837363534333231302f2e2d2c2b2a292827262524232221201f1e1d1c1b1a1918171615141312111000000000000e9951000000006933,003fffffffffffff,0,1,1,"Active","Last Stream"
707,3,0,000447f75ce7,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000ea960fe8373635343332,0000000000000000,0,0,0,"_","_"
708,4,0,000447f75ce8,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000ea960fe8373635343332,0000000000000000,0,0,0,"_","_"
709,5,0,000447f75ce9,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000ea960fe8373635343332,0000000000000000,0,0,0,"_","_"
710,6,0,000447f75cea,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000ea960fe8373635343332,0000000000000000,0,0,0,"_","_"
711,7,0,000447f75ceb,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000ea960fe8373635343332,0000000000000000,0,0,0,"_","_"
712,8,0,000447f75cec,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000ea960fe8373635343332,0000000000000000,0,0,0,"_","_"
713,9,0,000447f75ced,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000ea960fe8373635343332,0000000000000000,0,0,0,"_","_"
714,10,0,000447f75cee,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000ea960fe8373635343332,0000000000000000,0,0,0,"_","_"
715,11,0,000447f75cef,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000ea960fe8373635343332,0000000000000000,0,0,0,"_","_"
716,12,0,000447f75cf0,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000ea960fe8373635343332,0000000000000000,0,0,0,"_","_"
717,13,0,000447f75cf1,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000ea960fe8373635343332,0000000000000000,0,0,0,"_","_"
718,14,0,000447f75cf2,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000ea960fe8373635343332,0000000000000000,0,0,0,"_","_"
719,15,0,000447f75cf3,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000ea960fe8373635343332,0000000000000000,0,0,0,"_","_"
720,0,1,000447f785b7,80fe0000000050390087d3e473ff0100000000000000000002ff410003feff31530e00000000000080feff3a200000000060dd8641000331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
721,1,0,000447f785b8,000000000000001e000000000000001e000000000000001e000000000000001e00000000000056f53d5041000331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
722,2,0,000447f785b9,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e00000000000056f5,0000000000000000,0,0,0,"_","_"
723,3,0,000447f785ba,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e00000000000056f5,0000000000000000,0,0,0,"_","_"
724,4,0,000447f785bb,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e00000000000056f5,0000000000000000,0,0,0,"_","_"
725,5,0,000447f785bc,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e00000000000056f5,0000000000000000,0,0,0,"_","_"
726,6,0,000447f785bd,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e00000000000056f5,0000000000000000,0,0,0,"_","_"
727,7,0,000447f785be,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e00000000000056f5,0000000000000000,0,0,0,"_","_"
728,8,0,000447f785bf,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e00000000000056f5,0000000000000000,0,0,0,"_","_"
729,9,0,000447f785c0,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e00000000000056f5,0000000000000000,0,0,0,"_","_"
730,10,0,000447f785c1,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e00000000000056f5,0000000000000000,0,0,0,"_","_"
731,11,0,000447f785c2,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e00000000000056f5,0000000000000000,0,0,0,"_","_"
732,12,0,000447f785c3,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e00000000000056f5,0000000000000000,0,0,0,"_","_"
733,13,0,000447f785c4,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e00000000000056f5,0000000000000000,0,0,0,"_","_"
734,14,0,000447f785c5,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e00000000000056f5,0000000000000000,0,0,0,"_","_"
735,15,0,000447f785c6,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e000000000000001e00000000000056f5,0000000000000000,0,0,0,"_","_"
736,0,1,000447f78e72,80fe0000000090380087d3e473ff0100000000000000000002ffa10003feff31530e00000000000080feff3a200000000060dd86a1000331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
737,1,0,000447f78e73,000000000000c70598a3a1000331530c0101d3e473fefffb900200000000000080fe00000000903898a3a1000331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
738,2,0,000447f78e74,000000000000000000000000000000000000000000000000000000000000c70598a3a1000331530c0101d3e473fefffb900200000000000080fe000000009038,0000000000000000,0,0,0,"_","_"
739,3,0,000447f78e75,000000000000000000000000000000000000000000000000000000000000c70598a3a1000331530c0101d3e473fefffb900200000000000080fe000000009038,0000000000000000,0,0,0,"_","_"
740,4,0,000447f78e76,000000000000000000000000000000000000000000000000000000000000c70598a3a1000331530c0101d3e473fefffb900200000000000080fe000000009038,0000000000000000,0,0,0,"_","_"
741,5,0,000447f78e77,000000000000000000000000000000000000000000000000000000000000c70598a3a1000331530c0101d3e473fefffb900200000000000080fe000000009038,0000000000000000,0,0,0,"_","_"
742,6,0,000447f78e78,000000000000000000000000000000000000000000000000000000000000c70598a3a1000331530c0101d3e473fefffb900200000000000080fe000000009038,0000000000000000,0,0,0,"_","_"
743,7,0,000447f78e79,000000000000000000000000000000000000000000000000000000000000c70598a3a1000331530c0101d3e473fefffb900200000000000080fe000000009038,0000000000000000,0,0,0,"_","_"
744,8,0,000447f78e7a,000000000000000000000000000000000000000000000000000000000000c70598a3a1000331530c0101d3e473fefffb900200000000000080fe000000009038,0000000000000000,0,0,0,"_","_"
745,9,0,000447f78e7b,000000000000000000000000000000000000000000000000000000000000c70598a3a1000331530c0101d3e473fefffb900200000000000080fe000000009038,0000000000000000,0,0,0,"_","_"
746,10,0,000447f78e7c,000000000000000000000000000000000000000000000000000000000000c70598a3a1000331530c0101d3e473fefffb900200000000000080fe000000009038,0000000000000000,0,0,0,"_","_"
747,11,0,000447f78e7d,000000000000000000000000000000000000000000000000000000000000c70598a3a1000331530c0101d3e473fefffb900200000000000080fe000000009038,0000000000000000,0,0,0,"_","_"
748,12,0,000447f78e7e,000000000000000000000000000000000000000000000000000000000000c70598a3a1000331530c0101d3e473fefffb900200000000000080fe000000009038,0000000000000000,0,0,0,"_","_"
749,13,0,000447f78e7f,000000000000000000000000000000000000000000000000000000000000c70598a3a1000331530c0101d3e473fefffb900200000000000080fe000000009038,0000000000000000,0,0,0,"_","_"
750,14,0,000447f78e80,000000000000000000000000000000000000000000000000000000000000c70598a3a1000331530c0101d3e473fefffb900200000000000080fe000000009038,0000000000000000,0,0,0,"_","_"
751,15,0,000447f78e81,000000000000000000000000000000000000000000000000000000000000c70598a3a1000331530c0101d3e473fefffb900200000000000080fe000000009038,0000000000000000,0,0,0,"_","_"
752,0,1,000447f7936e,80fe0000000050380087d3e473ff0100000000000000000002ffc10003feff31530e00000000000080feff3a200000000060dd86c1000331530cd3e473ff3333,ffffffffffffffff,0,1,0,"Active","Stream Beat"
753,1,0,000447f7936f,0000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c0101d3e473fefffb9002000000000000,00000000003fffff,0,1,1,"Active","Last Stream"
754,2,0,000447f79370,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
755,3,0,000447f79371,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
756,4,0,000447f79372,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
757,5,0,000447f79373,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
758,6,0,000447f79374,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
759,7,0,000447f79375,000000000000000000000000000000000000000000000000000000000000001e000000000000001e000000000000001e00000000000007ead89bc1000331530c,0000000000000000,0,0,0,"_","_"
